FID,Shape *,FID_newpon,First_Trea,Area,FID_Total_,OBJECTID,fea_type,mslink,No_bill,Proposed,Notes,FEA_AREA,ShapeSTAre,ShapeSTLen,BUILDINGFO,SOURCE,FootprintT,BuildingUs,BuildingCl,Name,Shape_STAr,Shape_STLe,Shape_Leng,Shape_Area,ImpArea,,Tot Imperv
1946,Polygon ZM,0,PD 2348-002,58228826.73,214047,0, ,0, , , ,0,0,0,183563,Dane County,Eave,Residential,Primary, ,2085.864563,199.325126,0.000664,0,3909.875497,,
1947,Polygon ZM,0,PD 2348-002,58228826.73,214048,0, ,0, , , ,0,0,0,183564,Dane County,Eave,Residential,Primary, ,2868.287567,265.397926,0.000873,0,5376.513265,,
1948,Polygon ZM,0,PD 2348-002,58228826.73,214049,0, ,0, , , ,0,0,0,183565,Dane County,Eave,Residential,Primary, ,2799.358826,253.713696,0.000822,0,5247.32027,,
1949,Polygon ZM,0,PD 2348-002,58228826.73,214050,0, ,0, , , ,0,0,0,183566,Dane County,Eave,Residential,Primary, ,2715.189087,235.006663,0.000747,0,5089.609153,,
1950,Polygon ZM,0,PD 2348-002,58228826.73,214051,0, ,0, , , ,0,0,0,183567,Dane County,Eave,Residential,Primary, ,2706.508575,237.447477,0.000798,0,5073.352842,,
1951,Polygon ZM,0,PD 2348-002,58228826.73,214052,0, ,0, , , ,0,0,0,183568,Dane County,Eave,Residential,Primary, ,2417.749512,210.932711,0.000722,0,4532.067529,,
1952,Polygon ZM,0,PD 2348-002,58228826.73,214053,0, ,0, , , ,0,0,0,183569,Dane County,Eave,Residential,Primary, ,4101.091095,332.23205,0.001074,0,7687.503839,,
1953,Polygon ZM,0,PD 2348-002,58228826.73,214054,0, ,0, , , ,0,0,0,183570,Dane County,Eave,Residential,Primary, ,2947.501862,260.832493,0.000862,0,5525.090185,,
1954,Polygon ZM,0,PD 2348-002,58228826.73,214055,0, ,0, , , ,0,0,0,183571,Dane County,Eave,Residential,Primary, ,2639.554199,238.9775,0.000776,0,4947.850055,,
1955,Polygon ZM,0,PD 2348-002,58228826.73,214056,0, ,0, , , ,0,0,0,183572,Dane County,Eave,Residential,Primary, ,2509.311035,205.73225,0.000685,0,4703.688069,,
1956,Polygon ZM,0,PD 2348-002,58228826.73,214057,0, ,0, , , ,0,0,0,183573,Dane County,Eave,Residential,Primary, ,2595.528809,242.050625,0.000799,0,4865.312199,,
1957,Polygon ZM,0,PD 2348-002,58228826.73,214058,0, ,0, , , ,0,0,0,183574,Dane County,Eave,Residential,Primary, ,2808.598816,238.164649,0.000784,0,5264.703681,,
1958,Polygon ZM,0,PD 2348-002,58228826.73,214059,0, ,0, , , ,0,0,0,183575,Dane County,Eave,Residential,Primary, ,2465.177124,222.623,0.000733,0,2247.211113,,
1959,Polygon ZM,0,PD 2348-002,58228826.73,214060,0, ,0, , , ,0,0,0,183576,Dane County,Eave,Residential,Primary, ,3152.783875,272.282508,0.000884,0,5041.755626,,
1960,Polygon ZM,0,PD 2348-002,58228826.73,214061,0, ,0, , , ,0,0,0,183577,Dane County,Eave,Residential,Primary, ,2072.093109,191.223498,0.000624,0,2732.998763,,
1961,Polygon ZM,0,PD 2348-002,58228826.73,214062,0, ,0, , , ,0,0,0,183578,Dane County,Eave,Residential,Primary, ,2460.029694,228.663895,0.000753,0,3530.049472,,
1962,Polygon ZM,0,PD 2348-002,58228826.73,214063,0, ,0, , , ,0,0,0,183579,Dane County,Eave,Residential,Primary, ,2782.838776,229.431002,0.00076,0,3297.180243,,
1963,Polygon ZM,0,PD 2348-002,58228826.73,214064,0, ,0, , , ,0,0,0,183580,Dane County,Eave,Residential,Primary, ,2229.181549,197.895548,0.000652,0,2640.786419,,
1964,Polygon ZM,0,PD 2348-002,58228826.73,214065,0, ,0, , , ,0,0,0,183581,Dane County,Eave,Residential,Primary, ,2279.07074,205.233362,0.000677,0,3433.480734,,
1965,Polygon ZM,0,PD 2348-002,58228826.73,214066,0, ,0, , , ,0,0,0,183582,Dane County,Eave,Residential,Primary, ,2308.387115,199.975313,0.000663,0,3004.807497,,
1966,Polygon ZM,0,PD 2348-002,58228826.73,214067,0, ,0, , , ,0,0,0,183583,Dane County,Eave,Residential,Primary, ,1742.903595,178.644463,0.000587,0,1139.764542,,
1967,Polygon ZM,0,PD 2348-002,58228826.73,214069,0, ,0, , , ,0,0,0,183585,Dane County,Eave,Residential,Primary, ,2781.761871,227.921172,0.000744,0,383.31567,,
1968,Polygon ZM,0,PD 2348-002,58228826.73,214070,0, ,0, , , ,0,0,0,183586,Dane County,Eave,Residential,Primary, ,2264.765137,214.913443,0.00069,0,1030.690597,,
1969,Polygon ZM,0,PD 2348-002,58228826.73,214080,0, ,0, , , ,0,0,0,183596,Dane County,Eave,Residential,Primary, ,2407.732544,215.01517,0.000682,0,4513.770238,,
1970,Polygon ZM,0,PD 2348-002,58228826.73,214081,0, ,0, , , ,0,0,0,183597,Dane County,Eave,Residential,Primary, ,2485.96344,218.779993,0.000703,0,4660.383441,,
1971,Polygon ZM,0,PD 2348-002,58228826.73,214082,0, ,0, , , ,0,0,0,183598,Dane County,Eave,Residential,Primary, ,1847.249756,183.7014,0.000595,0,74.782449,,
1972,Polygon ZM,0,PD 2348-002,58228826.73,214083,0, ,0, , , ,0,0,0,183599,Dane County,Eave,Residential,Primary, ,2476.157043,214.80996,0.000674,0,4641.961362,,
1973,Polygon ZM,0,PD 2348-002,58228826.73,214084,0, ,0, , , ,0,0,0,183600,Dane County,Eave,Residential,Primary, ,2111.67569,216.494591,0.000702,0,3958.766639,,
1974,Polygon ZM,0,PD 2348-002,58228826.73,214085,0, ,0, , , ,0,0,0,183601,Dane County,Eave,Residential,Primary, ,1993.804596,190.477944,0.00063,0,3737.780444,,
1975,Polygon ZM,0,PD 2348-002,58228826.73,214086,0, ,0, , , ,0,0,0,183602,Dane County,Eave,Residential,Primary, ,3007.678436,249.209721,0.000824,0,5638.441705,,
1976,Polygon ZM,0,PD 2348-002,58228826.73,214087,0, ,0, , , ,0,0,0,183603,Dane County,Eave,Residential,Primary, ,2542.067871,237.225369,0.000776,0,4765.558099,,
1977,Polygon ZM,0,PD 2348-002,58228826.73,214088,0, ,0, , , ,0,0,0,183604,Dane County,Eave,Residential,Primary, ,2742.611114,232.410663,0.000768,0,5141.49489,,
1978,Polygon ZM,0,PD 2348-002,58228826.73,214089,0, ,0, , , ,0,0,0,183605,Dane County,Eave,Residential,Primary, ,2968.75708,266.672387,0.000878,0,5565.410574,,
1979,Polygon ZM,0,PD 2348-002,58228826.73,214090,0, ,0, , , ,0,0,0,183606,Dane County,Eave,Residential,Primary, ,2042.475769,196.989376,0.000654,0,3828.948587,,
1980,Polygon ZM,0,PD 2348-002,58228826.73,214091,0, ,0, , , ,0,0,0,183607,Dane County,Eave,Residential,Primary, ,2374.527832,230.95403,0.000754,0,4451.407649,,
1981,Polygon ZM,0,PD 2348-002,58228826.73,214092,0, ,0, , , ,0,0,0,183608,Dane County,Eave,Residential,Primary, ,3084.372192,244.082794,0.000801,0,5782.060408,,
1982,Polygon ZM,0,PD 2348-002,58228826.73,214093,0, ,0, , , ,0,0,0,183609,Dane County,Eave,Residential,Primary, ,2716.635651,231.246639,0.000757,0,5092.713683,,
1983,Polygon ZM,0,PD 2348-002,58228826.73,214094,0, ,0, , , ,0,0,0,183610,Dane County,Eave,Residential,Primary, ,3254.014374,264.975804,0.000869,0,6100.021957,,
1984,Polygon ZM,0,PD 2348-002,58228826.73,214095,0, ,0, , , ,0,0,0,183611,Dane County,Eave,Residential,Primary, ,2236.469788,237.227849,0.00078,0,4192.484332,,
1985,Polygon ZM,0,PD 2348-002,58228826.73,214096,0, ,0, , , ,0,0,0,183612,Dane County,Eave,Residential,Primary, ,2992.123596,243.438492,0.000798,0,5609.071604,,
1986,Polygon ZM,0,PD 2348-002,58228826.73,214097,0, ,0, , , ,0,0,0,183613,Dane County,Eave,Residential,Primary, ,1972.854004,192.978426,0.000603,0,3698.289459,,
1987,Polygon ZM,0,PD 2348-002,58228826.73,214098,0, ,0, , , ,0,0,0,183614,Dane County,Eave,Residential,Primary, ,2191.706909,197.621933,0.000652,0,4108.508479,,
1988,Polygon ZM,0,PD 2348-002,58228826.73,214099,0, ,0, , , ,0,0,0,183615,Dane County,Eave,Residential,Primary, ,2651.796509,234.765801,0.000777,0,4970.963209,,
1989,Polygon ZM,0,PD 2348-002,58228826.73,214100,0, ,0, , , ,0,0,0,183616,Dane County,Eave,Residential,Primary, ,2591.300476,244.128136,0.000798,0,4857.605233,,
1990,Polygon ZM,0,PD 2348-002,58228826.73,214101,0, ,0, , , ,0,0,0,183617,Dane County,Eave,Residential,Primary, ,2947.755157,268.714476,0.000881,0,5525.835191,,
1991,Polygon ZM,0,PD 2348-002,58228826.73,214102,0, ,0, , , ,0,0,0,183618,Dane County,Eave,Residential,Primary, ,2128.618103,209.246026,0.000687,0,3990.334481,,
1992,Polygon ZM,0,PD 2348-002,58228826.73,214103,0, ,0, , , ,0,0,0,183619,Dane County,Eave,Residential,Primary, ,3036.712494,263.341148,0.000864,0,5692.684437,,
1993,Polygon ZM,0,PD 2348-002,58228826.73,214104,0, ,0, , , ,0,0,0,183620,Dane County,Eave,Residential,Primary, ,2701.91571,233.134545,0.000762,0,5065.056454,,
1994,Polygon ZM,0,PD 2348-002,58228826.73,214105,0, ,0, , , ,0,0,0,183621,Dane County,Eave,Residential,Primary, ,3044.523682,260.342153,0.00082,0,5707.219029,,
1995,Polygon ZM,0,PD 2348-002,58228826.73,214106,0, ,0, , , ,0,0,0,183622,Dane County,Eave,Residential,Primary, ,2160.536011,199.6895,0.000632,0,4050.095583,,
1996,Polygon ZM,0,PD 2348-002,58228826.73,214107,0, ,0, , , ,0,0,0,183623,Dane County,Eave,Residential,Primary, ,3815.152863,298.684287,0.000947,0,7151.727987,,
1997,Polygon ZM,0,PD 2348-002,58228826.73,214108,0, ,0, , , ,0,0,0,183624,Dane County,Eave,Residential,Primary, ,2682.821533,214.876804,0.000709,0,5029.116738,,
1998,Polygon ZM,0,PD 2348-002,58228826.73,214109,0, ,0, , , ,0,0,0,183625,Dane County,Eave,Residential,Primary, ,3348.442902,292.812763,0.000952,0,6276.805737,,
1999,Polygon ZM,0,PD 2348-002,58228826.73,214110,0, ,0, , , ,0,0,0,183626,Dane County,Eave,Residential,Primary, ,2129.424255,208.328745,0.000685,0,3991.668947,,
2000,Polygon ZM,0,PD 2348-002,58228826.73,214111,0, ,0, , , ,0,0,0,183627,Dane County,Eave,Residential,Primary, ,2363.239563,221.487182,0.00073,0,4429.949728,,
2001,Polygon ZM,0,PD 2348-002,58228826.73,214112,0, ,0, , , ,0,0,0,183628,Dane County,Eave,Residential,Primary, ,2571.567963,226.233653,0.000761,0,4820.482395,,
2002,Polygon ZM,0,PD 2348-002,58228826.73,214113,0, ,0, , , ,0,0,0,183629,Dane County,Eave,Residential,Primary, ,2421.684235,241.861219,0.000797,0,4539.509531,,
2003,Polygon ZM,0,PD 2348-002,58228826.73,214114,0, ,0, , , ,0,0,0,183630,Dane County,Eave,Residential,Primary, ,2581.526367,244.213186,0.000804,0,4839.137298,,
2004,Polygon ZM,0,PD 2348-002,58228826.73,214115,0, ,0, , , ,0,0,0,183631,Dane County,Eave,Residential,Primary, ,2511.728729,232.204048,0.000768,0,4708.306496,,
2005,Polygon ZM,0,PD 2348-002,58228826.73,214116,0, ,0, , , ,0,0,0,183632,Dane County,Eave,Residential,Primary, ,4094.446564,321.813394,0.001046,0,7675.125464,,
2006,Polygon ZM,0,PD 2348-002,58228826.73,214117,0, ,0, , , ,0,0,0,183633,Dane County,Eave,Residential,Primary, ,2570.737091,224.101682,0.000728,0,4818.930054,,
2007,Polygon ZM,0,PD 2348-002,58228826.73,214118,0, ,0, , , ,0,0,0,183634,Dane County,Eave,Residential,Primary, ,3091.489716,261.152575,0.000836,0,5795.147439,,
2008,Polygon ZM,0,PD 2348-002,58228826.73,214119,0, ,0, , , ,0,0,0,183635,Dane County,Eave,Residential,Primary, ,2807.449097,233.669778,0.00077,0,5262.729309,,
2009,Polygon ZM,0,PD 2348-002,58228826.73,214120,0, ,0, , , ,0,0,0,183636,Dane County,Eave,Residential,Primary, ,3710.373566,309.84672,0.001016,0,6955.315632,,
2010,Polygon ZM,0,PD 2348-002,58228826.73,214121,0, ,0, , , ,0,0,0,183637,Dane County,Eave,Residential,Primary, ,2642.072021,246.967987,0.000818,0,4952.717032,,
2011,Polygon ZM,0,PD 2348-002,58228826.73,214122,0, ,0, , , ,0,0,0,183638,Dane County,Eave,Residential,Primary, ,3154.389282,274.353485,0.00087,0,5913.065819,,
2012,Polygon ZM,0,PD 2348-002,58228826.73,214123,0, ,0, , , ,0,0,0,183639,Dane County,Eave,Residential,Primary, ,2987.278107,297.774165,0.000971,0,5599.902372,,
2013,Polygon ZM,0,PD 2348-002,58228826.73,214124,0, ,0, , , ,0,0,0,183640,Dane County,Eave,Residential,Primary, ,2888.986084,289.511854,0.000931,0,5415.633136,,
2014,Polygon ZM,0,PD 2348-002,58228826.73,214125,0, ,0, , , ,0,0,0,183641,Dane County,Eave,Residential,Primary, ,3653.174408,287.947884,0.000962,0,6848.153938,,
2015,Polygon ZM,0,PD 2348-002,58228826.73,214126,0, ,0, , , ,0,0,0,183642,Dane County,Eave,Residential,Primary, ,2882.876587,278.805659,0.000919,0,5404.170603,,
2016,Polygon ZM,0,PD 2348-002,58228826.73,214127,0, ,0, , , ,0,0,0,183643,Dane County,Eave,Residential,Primary, ,4031.830292,280.211549,0.000902,0,7558.022342,,
2017,Polygon ZM,0,PD 2348-002,58228826.73,214128,0, ,0, , , ,0,0,0,183644,Dane County,Eave,Residential,Primary, ,3015.354309,296.638689,0.000943,0,5652.625399,,
2018,Polygon ZM,0,PD 2348-002,58228826.73,214129,0, ,0, , , ,0,0,0,183645,Dane County,Eave,Residential,Primary, ,5412.054626,389.681674,0.001267,0,10145.55439,,
2019,Polygon ZM,0,PD 2348-002,58228826.73,214130,0, ,0, , , ,0,0,0,183646,Dane County,Eave,Residential,Primary, ,2837.597931,245.211502,0.000834,0,5319.40231,,
2020,Polygon ZM,0,PD 2348-002,58228826.73,214131,0, ,0, , , ,0,0,0,183647,Dane County,Eave,Residential,Primary, ,2230.775818,210.57576,0.000721,0,4181.83489,,
2021,Polygon ZM,0,PD 2348-002,58228826.73,214132,0, ,0, , , ,0,0,0,183648,Dane County,Eave,Residential,Primary, ,3615.924042,302.046127,0.001007,0,6778.458701,,
2022,Polygon ZM,0,PD 2348-002,58228826.73,214133,0, ,0, , , ,0,0,0,183649,Dane County,Eave,Residential,Primary, ,4127.377258,317.644552,0.001043,0,7737.295092,,
2023,Polygon ZM,0,PD 2348-002,58228826.73,214134,0, ,0, , , ,0,0,0,183650,Dane County,Eave,Residential,Primary, ,3351.612671,286.846202,0.000941,0,6283.05265,,
2024,Polygon ZM,0,PD 2348-002,58228826.73,214135,0, ,0, , , ,0,0,0,183651,Dane County,Eave,Residential,Primary, ,3520.52475,273.133047,0.000896,0,6599.759884,,
2025,Polygon ZM,0,PD 2348-002,58228826.73,214136,0, ,0, , , ,0,0,0,183652,Dane County,Eave,Residential,Primary, ,2275.206116,204.582957,0.000679,0,4265.222569,,
2026,Polygon ZM,0,PD 2348-002,58228826.73,214137,0, ,0, , , ,0,0,0,183653,Dane County,Eave,Residential,Primary, ,2618.553497,246.081215,0.000808,0,4908.929856,,
2027,Polygon ZM,0,PD 2348-002,58228826.73,214138,0, ,0, , , ,0,0,0,183654,Dane County,Eave,Residential,Primary, ,2893.42865,276.970556,0.000888,0,5424.257569,,
2028,Polygon ZM,0,PD 2348-002,58228826.73,214139,0, ,0, , , ,0,0,0,183655,Dane County,Eave,Residential,Primary, ,2215.444916,211.23227,0.000702,0,4153.237263,,
2029,Polygon ZM,0,PD 2348-002,58228826.73,214140,0, ,0, , , ,0,0,0,183656,Dane County,Eave,Residential,Primary, ,2437.234253,210.194727,0.000694,0,4569.055182,,
2030,Polygon ZM,0,PD 2348-002,58228826.73,214141,0, ,0, , , ,0,0,0,183657,Dane County,Eave,Residential,Primary, ,2997.945831,265.534114,0.00086,0,5620.231619,,
2031,Polygon ZM,0,PD 2348-002,58228826.73,214142,0, ,0, , , ,0,0,0,183658,Dane County,Eave,Residential,Primary, ,1735.741882,171.929164,0.000563,0,3254.004313,,
2032,Polygon ZM,0,PD 2348-002,58228826.73,214143,0, ,0, , , ,0,0,0,183659,Dane County,Eave,Residential,Primary, ,2239.587189,205.398337,0.000634,0,4198.674571,,
2033,Polygon ZM,0,PD 2348-002,58228826.73,214144,0, ,0, , , ,0,0,0,183660,Dane County,Eave,Residential,Primary, ,2867.920929,231.996841,0.000732,0,5376.559871,,
2034,Polygon ZM,0,PD 2348-002,58228826.73,214145,0, ,0, , , ,0,0,0,183661,Dane County,Eave,Residential,Primary, ,2333.533722,207.853205,0.000671,0,4374.73511,,
2035,Polygon ZM,0,PD 2348-002,58228826.73,214146,0, ,0, , , ,0,0,0,183662,Dane County,Eave,Residential,Primary, ,3150.495666,250.136015,0.000792,0,5906.375128,,
2036,Polygon ZM,0,PD 2348-002,58228826.73,214147,0, ,0, , , ,0,0,0,183663,Dane County,Eave,Residential,Primary, ,2495.844849,227.536737,0.000746,0,4679.097032,,
2037,Polygon ZM,0,PD 2348-002,58228826.73,214148,0, ,0, , , ,0,0,0,183664,Dane County,Eave,Residential,Primary, ,2451.212585,237.872367,0.000787,0,4595.430818,,
2038,Polygon ZM,0,PD 2348-002,58228826.73,214149,0, ,0, , , ,0,0,0,183665,Dane County,Eave,Residential,Primary, ,2891.517029,252.306918,0.000804,0,5420.912632,,
2039,Polygon ZM,0,PD 2348-002,58228826.73,214150,0, ,0, , , ,0,0,0,183666,Dane County,Eave,Residential,Primary, ,2354.396118,233.377443,0.000755,0,4413.98499,,
2040,Polygon ZM,0,PD 2348-002,58228826.73,214151,0, ,0, , , ,0,0,0,183667,Dane County,Eave,Residential,Primary, ,2849.007202,223.916603,0.000727,0,5341.170688,,
2041,Polygon ZM,0,PD 2348-002,58228826.73,214152,0, ,0, , , ,0,0,0,183668,Dane County,Eave,Residential,Primary, ,2158.905121,203.703348,0.000669,0,4047.387,,
2042,Polygon ZM,0,PD 2348-002,58228826.73,214153,0, ,0, , , ,0,0,0,183669,Dane County,Eave,Residential,Primary, ,3011.529114,262.356207,0.000859,0,5645.786788,,
2043,Polygon ZM,0,PD 2348-002,58228826.73,214154,0, ,0, , , ,0,0,0,183670,Dane County,Eave,Residential,Primary, ,2238.169769,210.97992,0.000697,0,4195.937968,,
2044,Polygon ZM,0,PD 2348-002,58228826.73,214155,0, ,0, , , ,0,0,0,183671,Dane County,Eave,Residential,Primary, ,2577.05954,252.374279,0.000827,0,4831.249898,,
2045,Polygon ZM,0,PD 2348-002,58228826.73,214156,0, ,0, , , ,0,0,0,183672,Dane County,Eave,Residential,Primary, ,3091.757446,270.630495,0.000889,0,5795.326052,,
2046,Polygon ZM,0,PD 2348-002,58228826.73,214157,0, ,0, , , ,0,0,0,183673,Dane County,Eave,Residential,Primary, ,1560.562317,189.332581,0.000624,0,2924.881779,,
2047,Polygon ZM,0,PD 2348-002,58228826.73,214158,0, ,0, , , ,0,0,0,183674,Dane County,Eave,Residential,Primary, ,1390.87851,152.475545,0.000506,0,2606.853598,,
2048,Polygon ZM,0,PD 2348-002,58228826.73,214159,0, ,0, , , ,0,0,0,183675,Dane County,Eave,Residential,Primary, ,1540.192139,166.633432,0.000548,0,2886.703958,,
2049,Polygon ZM,0,PD 2348-002,58228826.73,214160,0, ,0, , , ,0,0,0,183676,Dane County,Eave,Residential,Primary, ,1519.317474,193.450909,0.000639,0,2847.582211,,
2050,Polygon ZM,0,PD 2348-002,58228826.73,214161,0, ,0, , , ,0,0,0,183677,Dane County,Eave,Residential,Primary, ,2847.642273,272.497136,0.000893,0,5337.224465,,
2051,Polygon ZM,0,PD 2348-002,58228826.73,214162,0, ,0, , , ,0,0,0,183678,Dane County,Eave,Residential,Primary, ,2247.688477,232.509121,0.000777,0,4212.783489,,
2052,Polygon ZM,0,PD 2348-002,58228826.73,214163,0, ,0, , , ,0,0,0,183679,Dane County,Eave,Residential,Primary, ,2589.410339,233.535967,0.000759,0,4853.28605,,
2053,Polygon ZM,0,PD 2348-002,58228826.73,214164,0, ,0, , , ,0,0,0,183680,Dane County,Eave,Residential,Primary, ,2234.713593,228.823873,0.000762,0,4188.510532,,
2054,Polygon ZM,0,PD 2348-002,58228826.73,214165,0, ,0, , , ,0,0,0,183681,Dane County,Eave,Residential,Primary, ,2047.613556,200.78544,0.000664,0,3837.865397,,
2055,Polygon ZM,0,PD 2348-002,58228826.73,214166,0, ,0, , , ,0,0,0,183682,Dane County,Eave,Residential,Primary, ,2135.48761,243.133398,0.000796,0,4002.55935,,
2056,Polygon ZM,0,PD 2348-002,58228826.73,214167,0, ,0, , , ,0,0,0,183683,Dane County,Eave,Residential,Primary, ,1851.911591,190.165921,0.000633,0,3471.077708,,
2057,Polygon ZM,0,PD 2348-002,58228826.73,214168,0, ,0, , , ,0,0,0,183684,Dane County,Eave,Residential,Primary, ,2131.860138,208.272475,0.00069,0,3995.829189,,
2058,Polygon ZM,0,PD 2348-002,58228826.73,214169,0, ,0, , , ,0,0,0,183685,Dane County,Eave,Residential,Primary, ,1709.706268,177.861575,0.000569,0,3204.574347,,
2059,Polygon ZM,0,PD 2348-002,58228826.73,214170,0, ,0, , , ,0,0,0,183686,Dane County,Eave,Residential,Primary, ,2022.931,203.363511,0.000653,0,3791.691325,,
2060,Polygon ZM,0,PD 2348-002,58228826.73,214171,0, ,0, , , ,0,0,0,183687,Dane County,Eave,Residential,Primary, ,2288.454559,211.275607,0.000688,0,4289.399877,,
2061,Polygon ZM,0,PD 2348-002,58228826.73,214172,0, ,0, , , ,0,0,0,183688,Dane County,Eave,Residential,Primary, ,2450.624329,219.842517,0.000722,0,4593.377436,,
2062,Polygon ZM,0,PD 2348-002,58228826.73,214173,0, ,0, , , ,0,0,0,183689,Dane County,Eave,Residential,Primary, ,1637.077454,213.606591,0.000726,0,3068.501504,,
2063,Polygon ZM,0,PD 2348-002,58228826.73,214174,0, ,0, , , ,0,0,0,183690,Dane County,Eave,Residential,Primary, ,1247.729736,148.322636,0.000467,0,2338.754131,,
2064,Polygon ZM,0,PD 2348-002,58228826.73,214175,0, ,0, , , ,0,0,0,183691,Dane County,Eave,Residential,Primary, ,1679.028442,174.019313,0.00056,0,3147.181666,,
2065,Polygon ZM,0,PD 2348-002,58228826.73,214176,0, ,0, , , ,0,0,0,183692,Dane County,Eave,Residential,Primary, ,1334.204773,147.344012,0.000468,0,2500.852886,,
2066,Polygon ZM,0,PD 2348-002,58228826.73,214285,0, ,0, , , ,0,0,0,183803,Dane County,Eave,Residential,Primary, ,4696.714722,437.483568,0.001444,0,8320.166592,,
2067,Polygon ZM,0,PD 2348-002,58228826.73,214320,0, ,0, , , ,0,0,0,183836,Dane County,Eave,Residential,Primary, ,2961.660858,254.226508,0.000807,0,5552.283049,,
2068,Polygon ZM,0,PD 2348-002,58228826.73,214321,0, ,0, , , ,0,0,0,183837,Dane County,Eave,Residential,Primary, ,2450.048737,221.820016,0.000709,0,4593.206547,,
2069,Polygon ZM,0,PD 2348-002,58228826.73,214322,0, ,0, , , ,0,0,0,183839,Dane County,Eave,Residential,Primary, ,2596.145264,215.885237,0.000703,0,4867.082864,,
2070,Polygon ZM,0,PD 2348-002,58228826.73,214323,0, ,0, , , ,0,0,0,183840,Dane County,Eave,Residential,Primary, ,2165.880829,214.439433,0.000674,0,4060.427282,,
2071,Polygon ZM,0,PD 2348-002,58228826.73,214324,0, ,0, , , ,0,0,0,183841,Dane County,Eave,Residential,Primary, ,2407.512268,214.156147,0.000723,0,4513.33563,,
2072,Polygon ZM,0,PD 2348-002,58228826.73,214325,0, ,0, , , ,0,0,0,183842,Dane County,Eave,Residential,Primary, ,2596.398651,242.684991,0.000788,0,4867.470572,,
2073,Polygon ZM,0,PD 2348-002,58228826.73,214326,0, ,0, , , ,0,0,0,183843,Dane County,Eave,Residential,Primary, ,2896.485718,257.032307,0.000825,0,5429.944625,,
2074,Polygon ZM,0,PD 2348-002,58228826.73,214327,0, ,0, , , ,0,0,0,183844,Dane County,Eave,Residential,Primary, ,2139.079651,199.522849,0.000634,0,4010.100647,,
2075,Polygon ZM,0,PD 2348-002,58228826.73,214328,0, ,0, , , ,0,0,0,183845,Dane County,Eave,Residential,Primary, ,3821.079346,291.554196,0.000964,0,7163.294377,,
2076,Polygon ZM,0,PD 2348-002,58228826.73,214329,0, ,0, , , ,0,0,0,183846,Dane County,Eave,Residential,Primary, ,2305.039185,220.864142,0.000688,0,4321.302264,,
2077,Polygon ZM,0,PD 2348-002,58228826.73,214330,0, ,0, , , ,0,0,0,183847,Dane County,Eave,Residential,Primary, ,2610.332703,228.806223,0.000722,0,4893.59493,,
