FID_main__,DN,area,perimeter,FID_Pond_W,Shape_Leng,Shape_Area,Watershed_,Percent_Pe,Percent_Im,Calc_Area,
116977,255,18.72021484,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,18.71916195,
117006,255,14.40039063,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,14.39935924,
117019,255,196.9211426,99.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,196.9117389,
117024,255,439.9199219,166.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,13.44372904,
117032,255,33.47998047,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,33.47845658,
117066,255,42306.84033,7761.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,9307.509344,
117141,255,74.52075195,54,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,74.51687361,
117147,255,52.55981445,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,52.55772975,
117151,255,35.63989258,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,35.63841294,
117307,255,67.6796875,42,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,67.67706021,
117413,255,26.63989258,24,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.63887564,
117461,255,45.35986328,33.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,45.35808343,
117472,255,12.59985352,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,12.59942252,
117494,255,48.9597168,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,48.95776291,
117510,255,26.27978516,24,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.27878885,
117538,255,19.43969727,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,19.43918021,
117546,255,19.79956055,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,19.79908273,
117572,255,1814.401123,572.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,1814.319647,
117601,255,35.63989258,33.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,35.63846258,
117664,255,15.12011719,18,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,15.11935238,
117705,255,81.71948242,48,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,81.7166106,
117791,255,235.4399414,76.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,235.4296671,
117819,255,110.5202637,69.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,110.5151991,
117884,255,197.6401367,106.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,197.6314829,
117918,255,14.39990234,19.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,14.39936264,
117997,255,55.80053711,36,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,55.79768832,
118000,255,68.40087891,42,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,68.39702748,
118038,255,12.60009766,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,12.5994582,
118131,255,10.43994141,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,10.43954887,
118138,255,94.68017578,60,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,94.67596513,
118144,255,8.280029297,13.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,8.279631652,
118145,255,20.15991211,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,20.15911061,
118172,255,185.0393066,99.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,185.031918,
118229,255,27.35986328,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,27.35881471,
118248,255,24.47973633,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,24.47895735,
118286,255,64.79931641,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,64.79715931,
118292,255,420.8395996,164.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,420.8219742,
118301,255,38.87963867,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,38.87828348,
118302,255,23.40014648,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,23.39898362,
118330,255,10.44018555,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,10.43955106,
118345,255,28.07983398,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,28.07876656,
118373,255,14.04003906,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,14.03939098,
118406,255,78.84033203,46.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,78.83650895,
118447,255,39.23999023,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,39.23825468,
118489,255,41.0402832,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,41.03822439,
118527,255,55.44116211,43.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,55.43769726,
118580,255,485.9992676,157.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,485.9790765,
118614,255,67.31933594,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,67.31708343,
118624,255,117.7197266,64.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,117.7150958,
118630,255,160.920166,91.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,160.9131752,
118644,255,48.24047852,33.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,48.23791821,
118648,255,649.0793457,169.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,649.0523243,
118659,255,41.39990234,32.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,41.39817529,
118662,255,151.199707,92.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,151.1933977,
118701,255,12.59985352,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,12.59945844,
118724,255,24.12060547,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,24.11894369,
118735,255,64.08007813,44.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,64.07717269,
118769,255,32.40063477,27.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,32.398605,
118794,255,75.96020508,44.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,75.95663822,
118853,255,90.00073242,43.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,89.99603659,
118908,255,52.20043945,37.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,52.19769607,
118909,255,24.83984375,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,24.83893153,
118978,255,29.88037109,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,29.87868916,
118990,255,11.16015625,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.15950515,
119001,255,159.1206055,70.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,159.1131795,
119035,255,20.88012695,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,20.87908136,
119113,255,16.91967773,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,16.91925435,
119146,255,33.12036133,27.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,33.11854614,
119169,255,3265.199463,795.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,3265.062733,
119175,255,3.239990234,8.400000001,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,3.239860592,
119201,255,25.20043945,24,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,25.19888198,
119303,255,217.0795898,98.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,217.0709857,
119392,255,11.88012695,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.87948016,
119422,255,126.3608398,56.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,126.3547013,
119435,255,33.11938477,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,33.11855822,
119465,255,28.08007813,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,28.07876812,
119478,255,437.3996582,148.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,437.3809061,
119504,255,23.04052734,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,23.03897549,
119511,255,29.52050781,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,29.51863367,
119526,255,180.3598633,82.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,180.3522973,
119577,255,18.72045898,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,18.7191521,
119589,255,8.639892578,13.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,8.639638847,
119611,255,355.3200684,126,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,355.3042849,
119623,255,142.2006836,74.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,142.193971,
119671,255,95.04003906,46.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,95.03601332,
119673,255,90.00024414,55.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,89.99614262,
119683,255,69.48022461,42,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,69.47706851,
119692,255,42.83984375,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,42.83817331,
119718,255,30.24023438,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,30.23859759,
119743,255,216,72,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,215.9903768,
119752,255,32.39990234,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,32.39864947,
119769,255,36.35913086,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,36.35844155,
119774,255,27,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.9987742,
119778,255,379.8017578,140.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,379.7829877,
119789,255,548.2797852,194.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,548.2560604,
119794,255,18.00024414,19.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,17.99923847,
119885,255,12.60009766,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,12.59947146,
119920,255,69.48046875,44.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,69.47688858,
119927,255,62.63964844,43.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,62.63725856,
119951,255,91.44116211,58.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,91.43608629,
119983,255,64.79931641,43.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,64.79705114,
119989,255,376.9187012,110.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,376.9024145,
119994,255,163.8000488,66,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,163.792698,
120007,255,55.08056641,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,55.0776368,
120012,255,54.36035156,34.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,54.3574946,
120043,255,2840.036865,784.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,2839.916945,
120056,255,191.5187988,110.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,191.5115446,
120064,255,140.0397949,76.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,140.0341658,
120091,255,11.15991211,14.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.15950252,
120104,255,36.71972656,32.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,36.71834137,
120110,255,180.720459,74.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,180.7116297,
120113,255,159.4797363,67.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,159.4732195,
120116,255,297.3596191,104.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,297.3466276,
120163,255,86.75927734,50.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,86.75596466,
120188,255,84.59985352,45.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,84.59615733,
120189,255,69.47973633,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,69.47694238,
120205,255,20.87988281,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,20.87909341,
120212,255,15.48022461,18,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,15.47929913,
120216,255,40.6809082,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,40.67812441,
120220,255,14.40063477,18,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,14.39935045,
120232,255,34.56030273,27.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,34.55849496,
120235,255,101.5197754,72,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,101.515791,
120295,255,156.9589844,68.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,156.9532945,
120310,255,109.0803223,73.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,109.0753225,
120316,255,38.16064453,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,38.15840733,
120324,255,25.55957031,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,25.55892358,
120343,255,23.03955078,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,23.038949,
120390,255,41.76000977,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,41.75819628,
120439,255,45.7199707,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,45.71796399,
120452,255,48.9597168,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,48.95793342,
120454,255,88.19946289,54,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,88.19590881,
120476,255,18.35913086,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,18.35916526,
120488,255,258.1210938,126,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,258.1087193,
120496,255,531.7202148,157.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,531.6961065,
120540,255,108.7202148,67.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,108.7152392,
120560,255,161.9997559,67.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,161.9925253,
120588,255,236.5205078,111.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,236.5098864,
120609,255,63,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,62.99718078,
120647,255,85.67993164,45.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,85.67618563,
120702,255,368.6396484,153.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,368.6231357,
120707,255,118.439209,62.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,118.4348311,
120716,255,55.08007813,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,55.07761893,
120722,255,79.91967773,49.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,79.91630422,
120768,255,27.71948242,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,27.71885651,
120773,255,104.3999023,54,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,104.3954268,
120782,255,910.0788574,228,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,910.0397852,
120791,255,44.99975586,34.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,44.9979973,
120806,255,60.84033203,44.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,60.83727552,
120818,255,83.52026367,43.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,83.5164835,
120840,255,66.60009766,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,66.59717889,
120866,255,201.9606934,108,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,201.9508605,
120878,255,78.83984375,57.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,78.83670152,
120900,255,37.79956055,32.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,37.79832231,
120901,255,112.3198242,50.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,112.3150966,
120931,255,29.52001953,24,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,29.51864638,
120947,255,214.5600586,88.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,214.550048,
120951,255,59.04003906,36,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,59.03743649,
121009,255,124.5600586,58.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,124.5547796,
121016,255,72,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,71.99699947,
121037,255,72.00024414,49.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,71.996652,
121082,255,32.76000977,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,32.75861149,
121083,255,960.1188965,366,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,960.0801302,
121125,255,64.08032227,39.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,64.07721672,
121141,255,11.52001953,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.519524,
121149,255,25.56005859,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,25.55888348,
121172,255,367.560791,120,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,367.5432905,
121178,255,215.9987793,88.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,215.9904047,
121212,255,513.3601074,168,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,513.3374896,
121222,255,212.3984375,98.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,212.3904643,
121228,255,64.44067383,42,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,64.43716285,
121238,255,211.6796875,140.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,211.6702162,
121266,255,30.23950195,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,30.23868216,
121277,255,16.56054688,21.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,16.5592684,
121352,255,57.96044922,39.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,57.95735487,
121401,255,334.0808105,132,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,334.0659863,
121416,255,116.2802734,55.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,116.2745744,
121492,255,171.3605957,73.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,171.3529015,
121497,255,177.479248,64.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,177.4724766,
121506,255,26.28027344,25.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.27884017,
121524,255,23.76000977,27.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,23.75896107,
121528,255,425.8786621,132,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,425.8608436,
121533,255,88.20043945,51.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,88.19628795,
121569,255,69.47973633,48,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,69.47709711,
121592,255,151.9206543,60,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,151.9133186,
121605,255,42.47998047,30,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,42.47810339,
121646,255,145.0800781,60,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,145.0732177,
121651,255,178.5600586,73.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,178.5520951,
121671,255,48.96044922,33.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,48.95786504,
121692,255,26.63964844,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.6388708,
121703,255,79.56005859,61.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,79.55640295,
121714,255,49.31982422,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,49.31775056,
121745,255,304.5598145,117.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,304.5464547,
121758,255,24.84008789,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,24.8388797,
121759,255,90.00024414,56.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,89.99608765,
121779,255,54.00048828,38.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,53.99749592,
121780,255,122.0405273,76.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,122.0346112,
121801,255,25.91967773,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,25.91880665,
121807,255,37.44042969,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,37.43832827,
121828,255,227.8793945,105.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,227.8695765,
121842,255,82.07983398,51.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,82.07614645,
121850,255,56.87988281,39.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,56.87744977,
121868,255,37.44018555,28.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,37.43837147,
121891,255,6.479980469,13.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,6.479716129,
121924,255,66.59936523,39.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,66.59690402,
121955,255,20.15991211,19.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,20.15907076,
121956,255,44.27978516,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,44.27804102,
121983,255,38.15991211,33.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,38.15823254,
122004,255,17.64038086,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,17.63921746,
122026,255,20.51928711,22.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,20.51909806,
122043,255,146.5200195,82.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,146.5133325,
122070,255,11.88037109,16.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.87947999,
122093,255,11.88012695,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,11.87944553,
122135,255,76.32104492,40.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,76.31657977,
122148,255,22.3203125,20.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,22.3190023,
122176,255,30.24023438,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,30.23862814,
122207,255,123.1193848,70.8,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,123.1143838,
122223,255,46.08081055,32.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,46.07785221,
122252,255,180.361084,86.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,180.351697,
122284,255,44.6394043,31.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,44.63800348,
122362,255,29.51953125,26.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,29.51865467,
122421,255,1762.20459,476.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,1692.910886,
122443,255,70187.04126,6132,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,58422.40178,
122474,255,12.60009766,15.6,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,12.59942497,
122549,255,854.6416016,283.2,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,745.6780738,
122552,255,335.520752,110.4,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,335.5043504,
122627,255,26.99975586,24,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,26.9987591,
122705,255,14.75976563,18,25,4161.569289,824479.3718,Dobson A5,69.1,30.9,14.75931788,
